,Date,Open,High,Low,Close,Volume,,,,,,,,,,
551,March,16.3213329315185,16.4566669464111,16.1853332519531,16.4113330841064,45339000,,,,,,,,,,
552,March,16.4073333740234,17.2080001831054,16.4013328552246,17.2000007629394,113976000,,,,,,,,,,
553,March,17.1333332061767,17.3999996185302,16.9513320922851,17.0486679077148,79962000,,,,,,,,,,
554,March,17.4933338165283,17.7166671752929,17.2706661224365,17.4699993133544,106983000,,,,,,,,,,
555,March,17.6000003814697,17.6886672973632,17.4133338928222,17.4333324432373,97462500,,,,,,,,,,
556,March,17.3733329772949,17.6366672515869,17.2546672821044,17.4613323211669,54214500,,,,,,,,,,
557,March,17.5219993591308,17.6533336639404,16.6826667785644,16.7119998931884,103629000,,,,,,,,,,
558,March,16.7706661224365,17.0046672821044,16.7006664276123,17.0006675720214,60889500,,,,,,,,,,
559,March,17.0259990692138,17.1779994964599,16.8866672515869,16.9853324890136,49803000,,,,,,,,,,
560,March,17.046667098999,17.5926666259765,17.0006675720214,17.5440006256103,84709500,,,,,,,,,,
561,March,17.3733329772949,18.0380001068115,17.3166675567626,18.0146675109863,93462000,,,,,,,,,,
562,March,18.4680004119873,18.7119998931884,18.3333320617675,18.4966678619384,119814000,,,,,,,,,,
563,March,18.5559997558593,18.6399993896484,18.3693332672119,18.4920005798339,55143000,,,,,,,,,,
564,March,18.5359992980957,18.7999992370605,18.4806671142578,18.5279998779296,62226000,,,,,,,,,,
565,March,18.5820007324218,18.6453323364257,18.4213333129882,18.5533332824707,49419000,,,,,,,,,,
566,April,19.126667022705,19.9333324432373,18.9720001220703,19.9013328552246,208329000,,,,,,,,,,
567,April,19.792667388916,20.3206672668457,19.6353321075439,20.2466678619384,152019000,,,,,,,,,,
568,April,20.1359996795654,20.3253326416015,19.613332748413,19.6666679382324,118213500,,,,,,,,,,
569,April,19.7919998168945,20.1293334960937,19.6066665649414,19.9133338928222,82809000,,,,,,,,,,
570,April,19.8333320617675,20.1793327331542,19.8099994659423,20.1693325042724,68694000,,,,,,,,,,
571,April,20.6100006103515,20.9153327941894,20.5806674957275,20.826000213623,114967500,,,,,,,,,,
572,April,20.8920001983642,20.898000717163,20.3666667938232,20.5806674957275,85869000,,,,,,,,,,
573,April,20.4226665496826,20.5633335113525,19.7546672821044,19.7893333435058,90760500,,,,,,,,,,
574,April,19.7800006866455,20.4926662445068,19.6866664886474,20.2666664123535,139269000,,,,,,,,,,
575,April,20.1800003051757,20.2666664123535,19.9120006561279,20.0960006713867,62080500,,,,,,,,,,
576,April,19.9799995422363,20.0559997558593,19.8600006103515,20.0166664123535,45535500,,,,,,,,,,
577,April,20.1639995574951,20.4413337707519,20.1406669616699,20.3680000305175,58470000,,,,,,,,,,
578,April,20.4340000152587,20.6100006103515,20.0153331756591,20.1673336029052,92241000,,,,,,,,,,
579,April,20.1333332061767,20.4266662597656,20.0279998779296,20.3733329772949,67647000,,,,,,,,,,
580,April,20.614667892456,20.7033329010009,20.4013328552246,20.5353336334228,76252500,,,,,,,,,,
581,April,20.533332824707,20.9319992065429,20.3906669616699,20.9193325042724,101065500,,,,,,,,,,
582,April,20.8246669769287,20.9666671752929,20.6000003814697,20.6779994964599,70425000,,,,,,,,,,
583,April,20.779333114624,20.872667312622,20.5,20.5753326416015,52029000,,,,,,,,,,
584,April,20.6553325653076,20.9866676330566,20.533332824707,20.9379997253418,67582500,,,,,,,,,,
585,May,20.9920005798339,21.8166675567626,20.9873332977294,21.5219993591308,132444000,,,,,,,,,,
586,May,21.6000003814697,21.8439998626709,21.1040000915527,21.2593326568603,80742000,,,,,,,,,,
587,May,21.1779994964599,21.4353332519531,20.6966667175292,20.7346668243408,107001000,,,,,,,,,,
588,May,20.4960002899169,20.5179996490478,19.3840007781982,19.6973323822021,212280000,,,,,,,,,,
589,May,19.8666667938232,20.5699996948242,19.7866668701171,20.5566673278808,122659500,,,,,,,,,,
590,May,20.7266674041748,20.9193325042724,20.3880004882812,20.4793338775634,105097500,,,,,,,,,,
591,May,20.6253337860107,21.4659996032714,20.6066665649414,21.4173336029052,145147500,,,,,,,,,,
592,May,21.4373321533203,21.7000007629394,21.2080001831054,21.6813335418701,86124000,,,,,,,,,,
593,May,21.5599994659423,21.7333335876464,21.3066673278808,21.5400009155273,71307000,,,,,,,,,,
594,May,21.6986675262451,21.7999992370605,21.4353332519531,21.6539993286132,61824000,,,,,,,,,,
595,May,21.2253322601318,21.3466663360595,20.8353328704834,21.058666229248,114330000,,,,,,,,,,
596,May,21.1726665496826,21.3373336791992,21.0093326568603,21.1340007781982,62287500,,,,,,,,,,
597,May,20.9593334197998,20.9753322601318,20.3666667938232,20.4073333740234,100678500,,,,,,,,,,
598,May,20.4666671752929,20.9293327331542,20.3540000915527,20.8706665039062,84807000,,,,,,,,,,
599,May,21.033332824707,21.1000003814697,20.6800003051757,20.7220001220703,70314000,,,,,,,,,,
600,May,20.8533325195312,20.9580001831054,20.4533329010009,20.6900005340576,64938000,,,,,,,,,,
601,May,20.6973323822021,20.7153339385986,20.2320003509521,20.2573337554931,64776000,,,,,,,,,,
602,May,20.4340000152587,20.7333335876464,20.3600006103515,20.6813335418701,75499500,,,,,,,,,,
603,May,20.7346668243408,21.1313323974609,20.5206661224365,21.1219997406005,75210000,,,,,,,,,,
604,May,21.152000427246,21.6993331909179,21.0873336791992,21.6760005950927,117033000,,,,,,,,,,
605,May,21.7333335876464,22.4186668395996,21.7173328399658,22.3400001525878,116743500,,,,,,,,,,
606,May,22.5126667022705,22.85933303833,22.3439998626709,22.7339992523193,149451000,,,,,,,,,,
607,June,22.9333324432373,22.9920005798339,22.4860000610351,22.6913337707519,114120000,,,,,,,,,,
608,June,22.6513328552246,22.8586673736572,22.3953323364257,22.6566677093505,83853000,,,,,,,,,,
609,June,22.5666675567626,23.2293338775634,22.2806663513183,23.1546669006347,101766000,,,,,,,,,,
610,June,22.9799995422363,23.9659996032714,22.6646671295166,23.5233325958251,166302000,,,,,,,,,,
611,June,23.7560005187988,24.033332824707,23.6760005950927,23.9766674041748,140970000,,,,,,,,,,
612,June,24.25,24.7933330535888,24.0146675109863,24.6666679382324,135922500,,,,,,,,,,
613,June,24.9613323211669,25.1246662139892,23.6533336639404,23.8213329315185,258921000,,,,,,,,,,
614,June,23.8659992218017,24.2999992370605,23.3746662139892,23.9340000152587,157765500,,,,,,,,,,
615,June,24.507999420166,25.0666675567626,24.4406661987304,25.0633335113525,177118500,,,,,,,,,,
616,June,25.4060001373291,25.6166667938232,25.0873336791992,25.3773326873779,192276000,,,,,,,,,,
617,June,24.8333320617675,25.0306663513183,24.4326667785644,25.0226669311523,156397500,,,,,,,,,,
618,June,25.1986675262451,25.2006664276123,24.6733322143554,24.7600002288818,100965000,,,,,,,,,,
619,June,25,25.113332748413,24.5200004577636,24.6533336639404,98239500,,,,,,,,,,
620,June,25.1113338470459,25.2586669921875,24.6486663818359,24.8159999847412,111580500,,,,,,,,,,
621,June,24.9566669464111,25.1326675415039,24.5346660614013,25.0933322906494,73848000,,,,,,,,,,
622,June,25.1993331909179,25.6666679382324,24.9046669006347,25.5073337554931,112947000,,,,,,,,,,
623,June,25.4966678619384,25.7993335723876,25.2900009155273,25.5633335113525,96687000,,,,,,,,,,
624,June,25.779333114624,25.796667098999,24.8733329772949,25.1660003662109,99061500,,,,,,,,,,
625,June,25.0933322906494,25.0933322906494,24.134666442871,24.1580009460449,104946000,,,,,,,,,,
626,June,24.4453334808349,24.7826671600341,24.1679992675781,24.7493324279785,94537500,,,,,,,,,,
627,June,24.7073326110839,24.7333335876464,23.6066665649414,24.0499992370605,123315000,,,,,,,,,,
628,June,24.2473335266113,24.4513320922851,23.9746665954589,24.1073322296142,87727500,,,,,,,,,,
629,July,24.6826667785644,24.7566661834716,23.4333324432373,23.507999420166,94581000,,,,,,,,,,
630,July,23.1466674804687,23.1493320465087,21.7553329467773,21.8059997558593,255700500,,,,,,,,,,
631,July,21.1506671905517,21.3859996795654,20.4200000762939,20.5886669158935,289867500,,,,,,,,,,
632,July,20.8999996185302,21.1333332061767,20.4920005798339,20.8813323974609,212653500,,,,,,,,,,
633,July,20.8600006103515,21.1959991455078,20.2086677551269,21.0699996948242,207313500,,,,,,,,,,
634,July,21.0666675567626,21.8186664581298,20.9533329010009,21.8146667480468,173391000,,,,,,,,,,
635,July,22.0266666412353,22.2066669464111,21.6333332061767,21.9680004119873,155191500,,,,,,,,,,
636,July,22.0073337554931,22.1066665649414,21.3313331604003,21.5606670379638,128917500,,,,,,,,,,
637,July,21.5459995269775,21.8946666717529,21.4146671295166,21.8519992828369,84378000,,,,,,,,,,
638,July,21.7026672363281,21.8066673278808,20.8966674804687,21.304666519165,148153500,,,,,,,,,,
639,July,21.1666679382324,21.9419994354248,21.0440006256103,21.8826675415039,95605500,,,,,,,,,,
640,July,21.8819999694824,22.1100006103515,21.5480003356933,21.6840000152587,95355000,,,,,,,,,,
641,July,21.7933330535888,22.0146675109863,21.613332748413,21.9946670532226,77493000,,,,,,,,,,
642,July,21.9640007019042,22.083999633789,21.7199993133544,21.8933334350585,73524000,,,,,,,,,,
643,July,22.0160007476806,22.8933334350585,22.0006675720214,22.8346672058105,129556500,,,,,,,,,,
644,July,23,23.0400009155273,22.2766666412353,22.6399993896484,104838000,,,,,,,,,,
645,July,22.6906661987304,23.033332824707,22.541332244873,22.9233322143554,72312000,,,,,,,,,,
646,July,23.0666675567626,23.1666679382324,21.7526664733886,22.2973327636718,124536000,,,,,,,,,,
647,July,22.4593334197998,22.6399993896484,22.1673336029052,22.337999343872,73206000,,,,,,,,,,
648,July,22.3666667938232,22.7660007476806,21.4026660919189,21.5646667480468,128026500,,,,,,,,,,
649,August,21.533332824707,21.6299991607666,21.0753326416015,21.304666519165,124546500,,,,,,,,,,
650,August,21.2626667022705,21.8080005645751,20.7479991912841,21.7259998321533,196372500,,,,,,,,,,
651,August,23.0219993591308,23.3333320617675,22.876667022705,23.1393337249755,203025000,,,,,,,,,,
652,August,23.1333332061767,23.818000793457,22.8866672515869,23.7940006256103,139033500,,,,,,,,,,
653,August,23.8233337402343,23.9653339385986,23.5166664123535,23.6779994964599,94867500,,,,,,,,,,
654,August,23.8353328704834,24.57200050354,23.8266677856445,24.3479995727539,111747000,,,,,,,,,,
655,August,24.0666675567626,24.6666679382324,23.9300003051757,24.2353324890136,103381500,,,,,,,,,,
656,August,24.1066665649414,24.4433326721191,23.6439990997314,23.6933326721191,106393500,,,,,,,,,,
657,August,23.7980003356933,24.083999633789,23.5746669769287,23.8579998016357,65487000,,,,,,,,,,
658,August,24.308666229248,24.5106678009033,24.1733322143554,24.2533321380615,67788000,,,,,,,,,,
659,August,24.3466663360595,24.3659992218017,23.9580001831054,24.1553325653076,46276500,,,,,,,,,,
660,August,24.2000007629394,24.4333324432373,24.1679992675781,24.1940002441406,51207000,,,,,,,,,,
661,August,24.0806674957275,24.2199993133544,23.4393329620361,23.4613323211669,75415500,,,,,,,,,,
662,August,23.5273323059082,23.6000003814697,23.0533332824707,23.1639995574951,81123000,,,,,,,,,,
663,August,23.054666519165,23.054666519165,22.1233329772949,22.5240001678466,97431000,,,,,,,,,,
664,August,22.7420005798339,22.8159999847412,22.4913330078125,22.7566661834716,64830000,,,,,,,,,,
665,August,22.5993328094482,23.5659999847412,22.5533332824707,23.5179996490478,74317500,,,,,,,,,,
666,August,23.5013332366943,23.7773323059082,23.3159999847412,23.5286674499511,68770500,,,,,,,,,,
667,August,23.6159992218017,23.7126674652099,23.1533336639404,23.2033329010009,52260000,,,,,,,,,,
668,August,23.152000427246,23.1566677093505,22.648000717163,23.0440006256103,56460000,,,,,,,,,,
669,August,22.6319999694824,23.2700004577636,22.5833320617675,23.1573333740234,61105500,,,,,,,,,,
670,August,23.3113327026367,23.5646667480468,23.1333332061767,23.5453338623046,51193500,,,,,,,,,,
671,August,23.5699996948242,23.8959999084472,23.521333694458,23.7266674041748,61092000,,,,,,,,,,
672,September,23.7413330078125,23.8393325805664,23.5793323516845,23.6933326721191,45742500,,,,,,,,,,
673,September,23.5866661071777,23.6993331909179,23.0593338012695,23.3059997558593,57526500,,,,,,,,,,
674,September,23.2999992370605,23.3986663818359,22.7706661224365,22.9686660766601,61371000,,,,,,,,,,
675,September,23.0653324127197,23.4986667633056,22.8966674804687,23.3740005493164,63588000,,,,,,,,,,
676,September,23.2660007476806,23.3186664581298,22.8199996948242,22.8933334350585,48952500,,,,,,,,,,
677,September,23.4233322143554,24.2473335266113,23.3333320617675,24.2460002899169,115006500,,,,,,,,,,
678,September,24.2993335723876,24.583999633789,24.0266666412353,24.1833324432373,89593500,,,,,,,,,,
679,September,24.2546672821044,24.5380001068115,23.9726676940918,24.4153327941894,62778000,,,,,,,,,,
680,September,24.288667678833,25.1973323822021,24.1753330230712,25.1760005950927,108037500,,,,,,,,,,
681,September,24.9673328399658,25.3333320617675,24.8466663360595,25.3206672668457,81307500,,,,,,,,,,
682,September,25.3500003814697,25.9740009307861,25.1786670684814,25.6666679382324,107820000,,,,,,,,,,
683,September,25.3333320617675,25.4926662445068,24.9046669006347,25.0066661834716,96778500,,,,,,,,,,
684,September,24.8666667938232,25.2166671752929,24.7380008697509,24.9273338317871,73786500,,,,,,,,,,
685,September,24.9933338165283,25.1219997406005,24.300666809082,24.4319992065429,69273000,,,,,,,,,,
686,September,24.4326667785644,24.6599998474121,23.3920001983642,23.4060001373291,122391000,,,,,,,,,,
687,September,23.5433330535888,23.8313331604003,22.8586673736572,22.9993324279785,114088500,,,,,,,,,,
688,September,23.3953323364257,23.4160003662109,22.7266674041748,23.0166664123535,107344500,,,,,,,,,,
689,September,23.3266677856445,23.4326667785644,22.7000007629394,22.7313327789306,90904500,,,,,,,,,,
690,September,22.6586666107177,22.8500003814697,22.3600006103515,22.6399993896484,79794000,,,,,,,,,,
691,September,22.7906665802001,22.9786663055419,22.5733337402343,22.7399997711181,76606500,,,,,,,,,,
692,October,22.8346672058105,22.9133338928222,22.367332458496,22.7686672210693,79302000,,,,,,,,,,
693,October,22.3933334350585,23.2366676330566,22.0853328704834,23.2093334197998,152304000,,,,,,,,,,
694,October,23.4166679382324,23.9080009460449,23.3066673278808,23.6673336029052,122452500,,,,,,,,,,
695,October,23.7333335876464,23.8293323516845,23.4233322143554,23.6886672973632,62575500,,,,,,,,,,
696,October,23.5400009155273,24.0066661834716,23.4833335876464,23.7919998168945,64462500,,,,,,,,,,
697,October,23.3099994659423,23.4500007629394,22.8446674346923,22.8626670837402,112405500,,,,,,,,,,
698,October,23.1200008392334,23.7086677551269,23.0353336334228,23.7059993743896,104677500,,,,,,,,,,
699,October,23.5926666259765,23.8400001525878,23.4099998474121,23.6399993896484,67512000,,,,,,,,,,
700,October,23.5300006866455,23.9853324890136,23.5093326568603,23.7119998931884,61305000,,,,,,,,,,
701,October,23.7986679077148,23.8993320465087,23.5786666870117,23.7046661376953,53107500,,,,,,,,,,
702,October,23.583999633789,23.6319999694824,23.1439990997314,23.3733329772949,80632500,,,,,,,,,,
703,October,23.3939990997314,23.7479991912841,23.337999343872,23.7166671752929,49399500,,,,,,,,,,
704,October,23.7313327789306,24.2000007629394,23.6086673736572,23.9766674041748,74086500,,,,,,,,,,
705,October,23.7040004730224,23.8099994659423,23.2133331298828,23.4540004730224,75927000,,,,,,,,,,
706,October,23.5126667022705,23.6366672515869,22.9559993743896,23.0066661834716,73956000,,,,,,,,,,
707,October,23.3253326416015,23.329999923706,22.4166679382324,22.4680004119873,86209500,,,,,,,,,,
708,October,22.5866661071777,22.8533325195312,22.4106674194335,22.4893321990966,67375500,,,,,,,,,,
709,October,22.4466667175292,22.5,21.5706672668457,21.7226676940918,128911500,,,,,,,,,,
710,October,21.8519992828369,22.0153331756591,21.546667098999,21.7446670532226,75352500,,,,,,,,,,
711,October,21.3166675567626,21.6393337249755,21.1106662750244,21.3913326263427,104695500,,,,,,,,,,
712,October,21.2786674499511,21.5853328704834,21.1499996185302,21.3386669158935,63816000,,,,,,,,,,
713,October,21.3486671447753,22.1299991607666,21.3453330993652,22.1019992828369,85084500,,,,,,,,,,
714,November,22.1499996185302,22.1739997863769,21.3506679534912,21.4053325653076,126859500,,,,,,,,,,
715,November,20.0086669921875,20.5793323516845,19.5086669921875,19.9506664276123,296871000,,,,,,,,,,
716,November,19.9666671752929,20.4166679382324,19.6753330230712,20.4060001373291,133410000,,,,,,,,,,
717,November,20.4666671752929,20.5,19.9340000152587,20.1853332519531,97290000,,,,,,,,,,
718,November,20.068000793457,20.4333324432373,20.0020008087158,20.4033336639404,79414500,,,,,,,,,,
719,November,20.3666667938232,20.4593334197998,20.0866661071777,20.292667388916,70879500,,,,,,,,,,
720,November,20.1666679382324,20.2973327636718,19.7533321380615,20.1993331909179,81706500,,,,,,,,,,
721,November,20.1666679382324,20.5573329925537,20.1233329772949,20.1993331909179,69381000,,,,,,,,,,
722,November,20.0086669921875,21.1200008392334,19.9406661987304,21.0266666412353,113773500,,,,,,,,,,
723,November,21,21.0900001525878,20.4599990844726,20.579999923706,85141500,,,,,,,,,,
724,November,20.4006671905517,20.8326663970947,20.1000003814697,20.7533321380615,89680500,,,,,,,,,,
725,November,20.9326667785644,21.2093334197998,20.7533321380615,20.8333320617675,87331500,,,,,,,,,,
726,November,21.7113323211669,21.7779998779296,20.876667022705,21.0033321380615,206026500,,,,,,,,,,
727,November,20.9193325042724,21.033332824707,20.3166675567626,20.5826663970947,123715500,,,,,,,,,,
728,November,20.7240009307861,21.2153339385986,20.5806674957275,21.1873321533203,108919500,,,,,,,,,,
729,November,21.1180000305175,21.1613330841064,20.7893333435058,20.8400001525878,73764000,,,,,,,,,,
730,November,20.9193325042724,21.0939998626709,20.7333335876464,21.0366668701171,48661500,,,,,,,,,,
731,November,20.8833332061767,21.1560001373291,20.6340007781982,21.1206665039062,68338500,,,,,,,,,,
732,November,21.0906677246093,21.3333320617675,20.9279994964599,21.1700000762939,74242500,,,,,,,,,,
733,November,21.1533336639404,21.2000007629394,20.0820007324218,20.5026664733886,131511000,,,,,,,,,,
734,November,20.5706672668457,20.7133331298828,20.3026676177978,20.5900001525878,65274000,,,,,,,,,,
735,December,20.3626670837402,20.6879997253418,20.3366661071777,20.4353332519531,64393500,,,,,,,,,,
736,December,20.4333324432373,20.5513324737548,20.0406665802001,20.3466663360595,87526500,,,,,,,,,,
737,December,20.1333332061767,20.533332824707,20.0666675567626,20.2466678619384,69697500,,,,,,,,,,
738,December,20.0066661834716,20.8926677703857,20,20.8840007781982,107929500,,,,,,,,,,
739,December,20.7999992370605,21.2420005798339,20.7366676330566,20.7493324279785,71709000,,,,,,,,,,
740,December,20.9733333587646,21.1319999694824,20.7506675720214,21.0086669921875,52027500,,,,,,,,,,
741,December,20.9753322601318,21.9340000152587,20.9166679382324,21.9273338317871,119070000,,,,,,,,,,
742,December,22.0300006866455,22.7626667022705,22.0020008087158,22.7353324890136,130998000,,,,,,,,,,
743,December,22.7286663055419,22.9479999542236,22.4333324432373,22.6019992828369,93322500,,,,,,,,,,
744,December,22.7339992523193,23.1626663208007,22.4599990844726,22.5259990692138,86998500,,,,,,,,,,
745,December,22.8026676177978,22.9266662597656,22.3840007781982,22.8966674804687,103998000,,,,,,,,,,
746,December,22.9933338165283,23.1153335571289,22.5053329467773,22.5913333892822,82143000,,,,,,,,,,
747,December,22.6840000152587,22.7660007476806,22.0200004577636,22.0733337402343,102375000,,,,,,,,,,
748,December,22.1793327331542,22.2066669464111,21.6693325042724,21.9319992065429,89307000,,,,,,,,,,
749,December,21.9726676940918,22.2493324279785,21.8139991760253,22.1106662750244,65778000,,,,,,,,,,
750,December,21.9673328399658,22.0613327026367,21.6546669006347,21.6800003051757,63237000,,,,,,,,,,
751,December,21.5886669158935,21.5960006713867,21.105333328247,21.1526660919189,65676000,,,,,,,,,,
752,December,21.0666675567626,21.1786670684814,20.7166671752929,20.7759990692138,70681500,,,,,,,,,,
753,December,20.783332824707,21.054666519165,20.6359996795654,21.0240001678466,64744500,,,,,,,,,,
754,December,21.0786666870117,21.0939998626709,20.6666679382324,20.7566661834716,56658000,,,,,,,,,,
755,January,20.7999992370605,21.4740009307861,20.7333335876464,21.368667602539,65283000,,,,,,,,,,
756,January,21.3999996185302,21.6833324432373,21.0366668701171,21.1499996185302,67822500,,,,,,,,,,
757,January,20.8579998016357,21.2366676330566,20.3786678314209,20.9746665954589,149194500,,,,,,,,,,
758,January,21.1079998016357,21.1493320465087,20.7999992370605,21.105333328247,68868000,,,,,,,,,,
759,January,21.0666675567626,22.4680004119873,21.033332824707,22.4273338317871,147891000,,,,,,,,,,
760,January,22.3439998626709,22.5866661071777,21.8266677856445,22.2460002899169,107199000,,,,,,,,,,
761,January,22.1466674804687,22.4666671752929,22,22.3199996948242,64648500,,,,,,,,,,
762,January,22.3493328094482,22.9873332977294,22.2173328399658,22.5300006866455,99682500,,,,,,,,,,
763,January,22.5753326416015,22.6940002441406,22.2446670532226,22.4146671295166,72376500,,,,,,,,,,
764,January,22.5026664733886,23,22.3199996948242,22.6706676483154,97114500,,,,,,,,,,
765,January,22.6979999542236,23.2666664123535,22.6499996185302,23.1439990997314,106552500,,,,,,,,,,
766,January,23.0446662902832,23.4866676330566,22.9160003662109,22.9713325500488,85287000,,,,,,,,,,
767,January,23,23.372667312622,22.8400001525878,23.3346672058105,73324500,,,,,,,,,,
768,January,23.2933330535888,23.855333328247,23.2800006866455,23.4373321533203,93156000,,,,,,,,,,
769,January,24,24.033332824707,23.3999996185302,23.5193328857421,81981000,,,,,,,,,,
770,January,23.6386661529541,23.6499996185302,22.9013328552246,23.0593338012695,79312500,,,,,,,,,,
771,January,23.2180004119873,23.2800006866455,22.4266662597656,22.5093326568603,101104500,,,,,,,,,,
772,January,22.7666664123535,22.9333324432373,22.380666732788,22.8566665649414,68091000,,,,,,,,,,
773,January,22.6566677093505,23.3899993896484,22.5520000457763,23.3020000457763,71206500,,,,,,,,,,
774,January,23.0093326568603,23.2180004119873,22.8113327026367,23.054666519165,70765500,,,,,,,,,,
775,January,23.1673336029052,23.7460002899169,23.0126667022705,23.6206665039062,93211500,,,,,,,,,,
776,February,23.3999996185302,23.9773330688476,23.2420005798339,23.283332824707,62965500,,,,,,,,,,
777,February,23.2293338775634,23.4633331298828,22.7006664276123,22.9166679382324,55572000,,,,,,,,,,
778,February,22.5313339233398,22.9646663665771,22.2000007629394,22.2086677551269,66961500,,,,,,,,,,
779,February,21.6806678771972,22.4146671295166,21.5666675567626,22.2646675109863,76326000,,,,,,,,,,
780,February,22.5993328094482,23.0666675567626,22.3773326873779,23,104538000,,,,,,,,,,
781,February,22.8873329162597,23.2413330078125,20.9733333587646,21.0153331756591,154719000,,,,,,,,,,
782,February,21.3286666870117,21.3986663818359,19.6506671905517,20.6946678161621,194005500,,,,,,,,,,
783,February,21.0753326416015,21.2053337097168,20.4166679382324,21.0486679077148,93417000,,,,,,,,,,
784,February,21.0013332366943,21.6126670837402,20.833999633789,21.5773334503173,68403000,,,,,,,,,,
785,February,21.3893337249755,21.7446670532226,21.2346668243408,21.4873332977294,59260500,,,,,,,,,,
786,February,21.6333332061767,22.2746677398681,21.4933338165283,22.271333694458,88693500,,,,,,,,,,
787,February,22.1666679382324,22.8746662139892,22.10933303833,22.3659992218017,84639000,,,,,,,,,,
788,February,22.2980003356933,22.7226676940918,22.1000003814697,22.318000793457,60141000,,,,,,,,,,
789,February,22.402000427246,22.6459999084472,22.2113323211669,22.2199993133544,48294000,,,,,,,,,,
790,February,22.368667602539,23.1626663208007,22.3166675567626,23.0779991149902,104547000,,,,,,,,,,
791,February,23.1886672973632,23.6660003662109,23.1399993896484,23.4699993133544,87261000,,,,,,,,,,
792,February,23.5666675567626,23.9333324432373,23.4906673431396,23.8279991149902,65100000,,,,,,,,,,
793,February,23.75,23.9993324279785,23.333999633789,23.3993320465087,71961000,,,,,,,,,,
794,February,23.5046672821044,23.6826667785644,22.8146667480468,22.8706665039062,91045500,,,,,,,,,,
795,March,23.0006675720214,23.2446670532226,22.0046672821044,22.0620002746582,103284000,,,,,,,,,,
796,March,21.7986679077148,22.3479995727539,21.5313339233398,22.3413333892822,76392000,,,,,,,,,,
797,March,22.1593322753906,22.5166664123535,21.9526672363281,22.2233333587646,57357000,,,,,,,,,,
798,March,22.25,22.4246673583984,21.8020000457763,21.8799991607666,64285500,,,,,,,,,,
799,March,21.6959991455078,22.1666679382324,21.4493331909179,22.1533336639404,75109500,,,,,,,,,,
800,March,22.1906661987304,22.2199993133544,21.7513332366943,21.9400005340576,53493000,,,,,,,,,,
801,March,21.6066665649414,21.8993320465087,21.4913330078125,21.8113327026367,82602000,,,,,,,,,,
802,March,21.9073333740234,23.1473331451416,21.7666664123535,23.0340003967285,123960000,,,,,,,,,,
803,March,21.9073333740234,23.1473331451416,21.7666664123535,22.7893333435058,89487000,,,,,,,,,,
804,March,22.4506664276123,22.6539993286132,21.5953330993652,21.775333404541,119511000,,,,,,,,,,
805,March,21.9586677551269,22.1900005340576,21.4066677093505,21.7066669464111,98472000,,,,,,,,,,
806,March,21.5286674499511,21.8266677856445,21.271333694458,21.4233322143554,91759500,,,,,,,,,,
807,March,21.1000003814697,21.3833332061767,20.6446666717529,20.9039993286132,112264500,,,,,,,,,,
808,March,20.9913330078125,21.0833320617675,20.583999633789,20.7033329010009,71464500,,,,,,,,,,
809,March,20.6833324432373,21.4960002899169,20.6793327331542,21.1019992828369,89376000,,,,,,,,,,
810,March,20.9260005950927,21.2546672821044,20.5453338623046,20.6066665649414,74097000,,,,,,,,,,
811,March,20.75,20.75,20.0300006866455,20.1026668548584,99823500,,,,,,,,,,
812,March,20.4893321990966,20.5060005187988,19.4239997863769,20.2786674499511,125628000,,,,,,,,,,
813,March,20.2666664123535,20.2846660614013,18.4786663055419,18.6119995117187,208080000,,,,,,,,,,
814,March,17.6386661529541,17.9120006561279,16.8066673278808,17.1853332519531,315021000,,,,,,,,,,
815,March,17.0993328094482,18.0639991760253,16.5473327636718,17.7420005798339,227560500,,,,,,,,,,
816,April,17.083999633789,17.355333328247,16.3059997558593,16.8320007324218,241710000,,,,,,,,,,
817,April,17.9880008697509,18.2233333587646,16.9659996032714,17.8353328704834,282666000,,,,,,,,,,
818,April,16.8519992828369,19.2246665954589,16.7999992370605,19.1293334960937,298450500,,,,,,,,,,
819,April,19.2893333435058,20.4173336029052,19.2133331298828,20.3813323974609,286816500,,,,,,,,,,
820,April,20.0666675567626,20.618667602539,19.7000007629394,19.9533329010009,202804500,,,,,,,,,,
821,April,20.0246677398681,20.6333332061767,19.2806663513183,19.3106670379638,153747000,,,,,,,,,,
822,April,19.9313335418701,20.4733333587646,19.5786666870117,20.3133335113525,164847000,,,,,,,,,,
823,April,20.0493335723876,20.5986671447753,19.9773330688476,20.0620002746582,112243500,,,,,,,,,,
824,April,20.1546669006347,20.2633323669433,19.5786666870117,19.605333328247,114132000,,,,,,,,,,
825,April,20.2399997711181,20.2633323669433,19.7320003509521,20.0226669311523,109908000,,,,,,,,,,
826,April,19.9333324432373,19.9773330688476,19.2673320770263,19.4139995574951,95077500,,,,,,,,,,
827,April,19.257999420166,19.4780006408691,18.833999633789,19.1793327331542,105000000,,,,,,,,,,
828,April,19.4053325653076,20.0160007476806,19.2106666564941,19.5566673278808,98365500,,,,,,,,,,
829,April,19.4053325653076,20.0673332214355,19.2366676330566,20.0053329467773,91359000,,,,,,,,,,
830,April,19.6779994964599,19.9986667633056,19.3166675567626,19.3493328094482,84418500,,,,,,,,,,
831,April,19.4193325042724,19.4413337707519,18.82200050354,18.8913326263427,73401000,,,,,,,,,,
832,April,19,19.1393337249755,18.5639991760253,18.8973331451416,85279500,,,,,,,,,,
